1248|C|8334|8335||
1249|C|8336|8337||
1250|C|8338|8339||
1251|D|8340|8341||
1252|D|8342|8343||
1253|P|8344|8345||
1254|C|8346|8347||
1255|P|8348|8349||
1256|D|8350|8351||
1257|C|8352|8353||
1258|C|8354|8355||
1259|D|8356|8357||
1260|C|8358|8359||
1261|C|8360|8361||
1262|T|8362|8363||
1263|T|8364|8365||
1264|C|8366|8367||
1265|C|8368|8369||
1266|C|8370|8371||
1267|C|8372|8373||
1268|D|8374|8375||
1269|P|8376|8377||
1270|D|8378|8379||
1271|T|8380|8381||
1272|D|8382|8383||
1273|T|8384|8385||
1274|P|8386|8387||
1275|P|8388|8389||
1276|D|8390|8391||
1277|P|8392|8393||
1278|T|8394|8395||
1279|P|8396|8397||
1280|P|8398|8399||
1281|D|8400|8401||
1282|D|8402|8403||
1283|C|8404|8405||
1284|D|8406|8407||
1285|P|8408|8409||
1286|D|8410|8411||
1287|P|8412|8413||
1288|P|8414|8415||
1289|D|8416|8417||
1290|C|8418|8419||
1291|D|8420|8421||
1292|T|8422|8423||
1293|P|8424|8425||
1294|D|8426|8427||
1295|P|8428|8429||
1296|P|8430|8431||
1297|P|8432|8433||
1298|D|8434|8435||
1299|P|8436|8437||
1300|P|8438|8439||
1301|P|8440|8441||
1302|D|8442|8443||
1303|P|8444|8445||
1304|P|8446|8447||
1305|P|8448|8449||
1306|P|8450|8451||
1307|C|8452|8453||
1308|D|8454|8455||
1309|P|8456|8457||
1310|P|8458|8459||
1311|P|8460|8461||
1312|P|8462|8463||
1313|D|8464|8465||
1314|P|8466|8467||
1315|P|8468|8469||
1316|D|8470|8471||
1317|P|8472|8473||
1318|D|8474|8475||
1319|P|8476|8477||
1320|D|8478|8479||
1321|T|8480|8481||
1322|D|8482|8483||
1323|P|8484|8485||
1324|P|8486|8487||
1325|P|8488|8489||
1326|P|8490|8491||
1327|C|8492|8493||
1328|C|8494|8495||
1329|C|8496|8497||
1330|T|8498|8499||
1331|C|8500|8501||
1332|D|8502|8503||
1333|P|8504|8505||
1334|D|8506|8507||
1335|PD|8508|8509||
1336|C|8510|8511||
1337|C|8512|8513||
1338|C|8514|8515||
1339|C|8516|8517||
1340|P|8518|8519||
1341|C|8520|8521||
1342|C|8522|8523||
1343|C|8524|8525||
1344|D|8526|8527||
1345|D|8528|8529||
1346|C|8530|8531||
1347|P|8532|8533||
1348|D|8534|8535||
1349|P|8536|8537||
1350|P|8538|8539||
1351|P|8540|8541||
1352|P|8542|8543||
1353|C|8544|8545||
1354|P|8546|8547||
1355|D|8548|8549||
1356|P|8550|8551||
1357|P|8552|8553||
1358|P|8554|8555||
1359|C|8556|8557||
1360|T|8558|8559||
1361|T|8560|8561||
1362|P|8562|8563||
1363|P|8564|8565||
1364|T|8566|8567||
1365|T|8568|8569||
1366|C|8570|8571||
1367|D|8572|8573||
1368|T|8574|8575||
1369|D|8576|8577||
1370|P|8578|8579||
1371|P|8580|8581||
1372|T|8582|8583||
1373|T|8584|8585||
1374|D|8586|8587||
1375|P|8588|8589||
1376|P|8590|8591||
1377|P|8592|8593||
1378|P|8594|8595||
1379|D|8596|8597||
1380|P|8598|8599||
1381|P|8600|8601||
1382|T|8602|8603||
1383|D|8604|8605||
1384|D|8606|8607||
1385|D|8608|8609||
1386|D|8610|8611||
1387|C|8612|8613||
1388|D|8614|8615||
1389|D|8616|8617||
1390|D|8618|8619||
1391|D|8620|8621||
1392|D|8622|8623||
1393|P|8624|8625||
1394|D|8626|8627||
1395|D|8628|8629||
1396|P|8630|8631||
1397|P|8632|8633||
1398|P|8634|8635||
1399|P|8636|8637||
1400|P|8638|8639||
1401|P|8640|8641||
1402|P|8642|8643||
1403|D|8644|8645||
1404|C|8646|8647||
1405|D|8648|8649||
1406|P|8650|8651||
1407|P|8652|8653||
1408|T|8654|8655||
1409|T|8656|8657||
1410|C|8658|8659||
1411|C|8660|8661||
1412|P|8662|8663||
1413|D|8664|8665||
1414|D|8666|8667||
1415|P|8668|8669||
1416|T|8670|8671||
1417|P|8672|8673||
1418|T|8674|8675||
1419|P|8676|8677||
1420|P|8678|8679||
1421|D|8680|8681||
1422|P|8682|8683||
1423|D|8684|8685||
1424|P|8686|8687||
1425|P|8688|8689||
1426|D|8690|8691||
1427|D|8692|8693||
1428|D|8694|8695||
1429|C|8696|8697||
1430|P|8698|8699||
1431|D|8700|8701||
1432|D|8702|8703||
1433|P|8704|8705||
1434|C|8706|8707||
1435|C|8708|8709||
1436|P|8710|8711||
1437|D|8712|8713||
1438|D|8714|8715||
1439|C|8716|8717||
1440|DC|8718|8719||
1441|T|8720|8721||
1442|D|8722|8723||
1443|T|8724|8725||
1444|T|8726|8727||
1445|D|8728|8729||
1446|P|8730|8731||
1447|D|8732|8733||
1448|C|8734|8735||
1449|C|8736|8737||
1450|D|8738|8739||
1451|P|8740|8741||
1452|D|8742|8743||
1453|P|8744|8745||
1454|P|8746|8747||
1455|D|8748|8749||
1456|D|8750|8751||
1457|D|8752|8753||
1458|C|8754|8755||
1459|C|8756|8757||
1460|P|8758|8759||
1461|D|8760|8761||
1462|T|8762|8763||
1463|D|8764|8765||
1464|C|8766|8767||
1465|D|8768|8769||
1466|T|8770|8771||
1467|T|8772|8773||
1468|C|8774|8775||
1469|C|8776|8777||
1470|P|8778|8779||
1471|P|8780|8781||
1472|T|8782|8783||
1473|P|8784|8785||
1474|T|8786|8787||
1475|P|8788|8789||
1476|D|8790|8791||
1477|D|8792|8793||
1478|P|8794|8795||
1479|P|8796|8797||
1480|D|8798|8799||
1481|P|8800|8801||
1482|D|8802|8803||
1483|D|8804|8805||
1484|C|8806|8807||
1485|C|8808|8809||
1486|D|8810|8811||
1487|P|8812|8813||
1488|T|8814|8815||
1489|C|8816|8817||
1490|C|8818|8819||
1491|P|8820|8821||
1492|D|8822|8823||
1493|D|8824|8825||
1494|P|8826|8827||
1495|C|8828|8829||
1496|DC|8830|8831||
1497|T|8832|8833||
1498|T|8834|8835||
1499|T|8836|8837||
1500|D|8838|8839||
1501|P|8840|8841||
1502|PD|8842|8843||
1503|P|8844|8845||
1504|PD|8846|8847||
1505|D|8848|8849||
1506|P|8850|8851||
1507|P|8852|8853||
1508|T|8854|8855||
1509|P|8856|8857||
1510|D|8858|8859||
1511|D|8860|8861||
1512|P|8862|8863||
1513|T|8864|8865||
1514|T|8866|8867||
1515|P|8868|8869||
1516|C|8870|8871||
1517|D|8872|8873||
1518|C|8874|8875||
1519|P|8876|8877||
1520|D|8878|8879||
1521|P|8880|8881||
1522|P|8882|8883||
1523|T|8884|8885||
1524|P|8886|8887||
1525|P|8888|8889||
1526|P|8890|8891||
1527|P|8892|8893||
1528|C|8894|8895||
1529|C|8896|8897||
1530|C|8898|8899||
1531|D|8900|8901||
1532|D|8902|8903||
1533|P|8904|8905||
1534|C|8906|8907||
1535|P|8908|8909||
1536|P|8910|8911||
1537|D|8912|8913||
1538|C|8914|8915||
1539|C|8916|8917||
1540|D|8918|8919||
1541|D|8920|8921||
1542|D|8922|8923||
1543|P|8924|8925||
1544|D|8926|8927||
1545|D|8928|8929||
1546|P|8930|8931||
1547|D|8932|8933||
1548|D|8934|8935||
1549|D|8936|8937||
1550|D|8938|8939||
1551|P|8940|8941||
1552|P|8942|8943||
1553|P|8944|8945||
1554|P|8946|8947||
1555|D|8948|8949||
1556|T|8950|8951||
1557|D|8952|8953||
1558|D|8954|8955||
1559|D|8956|8957||
1560|D|8958|8959||
1561|D|8960|8961||
1562|D|8962|8963||
1563|P|8964|8965||
1564|C|8966|8967||
1565|D|8968|8969||
1566|C|8970|8971||
1567|C|8972|8973||
1568|T|8974|8975||
1569|T|8976|8977||
1570|T|8978|8979||
1571|T|8980|8981||
1572|P|8982|8983||
1573|C|8984|8985||
1574|D|8986|8987||
1575|D|8988|8989||
1576|D|8990|8991||
1577|T|8992|8993||
1578|T|8994|8995||
1579|D|8996|8997||
1580|D|8998|8999||
1581|P|9000|9001||
1582|P|9002|9003||
1583|P|9004|9005||
1584|D|9006|9007||
1585|D|9008|9009||
1586|C|9010|9011||
1587|D|9012|9013||
1588|C|9014|9015||
1589|D|9016|9017||
1590|P|9018|9019||
1591|T|9020|9021||
1592|P|9022|9023||
1593|D|9024|9025||
1594|P|9026|9027||
1595|P|9028|9029||
1596|P|9030|9031||
1597|P|9032|9033||
1598|T|9034|9035||
1599|T|9036|9037||
1600|P|9038|9039||
1601|P|9040|9041||
1602|P|9042|9043||
1603|D|9044|9045||
1604|C|9046|9047||
1605|P|9048|9049||
1606|P|9050|9051||
1607|D|9052|9053||
1608|PC|9054|9055||
1609|D|9056|9057||
1610|T|9058|9059||
1611|PDC|9060|9061||
1612|P|9062|9063||
1613|D|9064|9065||
1614|D|9066|9067||
1615|C|9068|9069||
1616|P|9070|9071||
1617|C|9072|9073||
1618|P|9074|9075||
1619|P|9076|9077||
1620|P|9078|9079||
1621|C|9080|9081||
1622|P|9082|9083||
1623|T|9084|9085||
1624|T|9086|9087||
1625|P|9088|9089||
1626|C|9090|9091||
1627|P|9092|9093||
1628|P|9094|9095||
1629|P|9096|9097||
1630|C|9098|9099||
1631|PC|9100|9101||
1632|T|9102|9103||
1633|T|9104|9105||
1634|P|9106|9107||
1635|P|9108|9109||
1636|P|9110|9111||
1637|D|9112|9113||
1638|T|9114|9115||
1639|P|9116|9117||
1640|P|9118|9119||
1641|T|9120|9121||
1642|P|9122|9123||
1643|P|9124|9125||
1644|P|9126|9127||
1645|D|9128|9129||
1646|C|9130|9131||
1647|C|9132|9133||
1648|D|9134|9135||
1649|P|9136|9137||
1650|C|9138|9139||
1651|C|9140|9141||
1652|T|9142|9143||
1653|PD|9144|9145||
1654|P|9146|9147||
1655|P|9148|9149||
1656|P|9150|9151||
1657|PD|9152|9153||
1658|T|9154|9155||
1659|D|9156|9157||
1660|T|9158|9159||
1661|P|9160|9161||
1662|P|9162|9163||
1663|P|9164|9165||
1664|D|9166|9167||
1665|C|9168|9169||
1666|C|9170|9171||
1667|C|9172|9173||
1668|T|9174|9175||
1669|D|9176|9177||
1670|D|9178|9179||
1671|C|9180|9181||
1672|C|9182|9183||
1673|P|9184|9185||
1674|P|9186|9187||
1675|C|9188|9189||
1676|C|9190|9191||
1677|C|9192|9193||
1678|P|9194|9195||
1679|C|9196|9197||
1680|D|9198|9199||
1681|P|9200|9201||
1682|T|9202|9203||
1683|C|9204|9205||
1684|P|9206|9207||
1685|D|9208|9209||
1686|C|9210|9211||
1687|C|9212|9213||
1688|P|9214|9215||
1689|T|9216|9217||
1690|P|9218|9219||
1691|T|9220|9221||
1692|C|9222|9223||
1693|C|9224|9225||
1694|C|9226|9227||
1695|C|9228|9229||
1696|C|9230|9231||
1697|C|9232|9233||
1698|P|9234|9235||
1699|D|9236|9237||
1700|D|9238|9239||
1701|P|9240|9241||
1702|P|9242|9243||
1703|P|9244|9245||
1704|T|9246|9247||
1705|T|9248|9249||
1706|D|9250|9251||
1707|C|9252|9253||
1708|D|9254|9255||
1709|C|9256|9257||
1710|D|9258|9259||
1711|D|9260|9261||
1712|D|9262|9263||
1713|D|9264|9265||
1714|D|9266|9267||
1715|P|9268|9269||
1716|P|9270|9271||
1717|C|9272|9273||
1718|T|9274|9275||
1719|P|9276|9277||
1720|T|9278|9279||
1721|D|9280|9281||
1722|D|9282|9283||
1723|P|9284|9285||
1724|D|9286|9287||
1725|P|9288|9289||
1726|P|9290|9291||
1727|D|9292|9293||
1728|D|9294|9295||
1729|P|9296|9297||
1730|T|9298|9299||
1731|T|9300|9301||
1732|T|9302|9303||
1733|T|9304|9305||
1734|T|9306|9307||
1735|T|9308|9309||
1736|C|9310|9311||
1737|C|9312|9313||
1738|C|9314|9315||
1739|D|9316|9317||
1740|D|9318|9319||
1741|P|9320|9321||
1742|D|9322|9323||
1743|P|9324|9325||
1744|P|9326|9327||
1745|D|9328|9329||
1746|P|9330|9331||
1747|P|9332|9333||
1748|C|9334|9335||
1749|D|9336|9337||
1750|D|9338|9339||
1751|P|9340|9341||
1752|D|9342|9343||
1753|P|9344|9345||
1754|C|9346|9347||
1755|D|9348|9349||
1756|D|9350|9351||
1757|D|9352|9353||
1758|P|9354|9355||
1759|T|9356|9357||
1760|P|9358|9359||
1761|P|9360|9361||
1762|P|9362|9363||
1763|P|9364|9365||
1764|C|9366|9367||
1765|P|9368|9369||
1766|T|9370|9371||
1767|T|9372|9373||
1768|T|9374|9375||
1769|T|9376|9377||
1770|P|9378|9379||
1771|P|9380|9381||
1772|D|9382|9383||
1773|T|9384|9385||
1774|T|9386|9387||
1775|T|9388|9389||
1776|P|9390|9391||
1777|D|9392|9393||
1778|P|9394|9395||
1779|D|9396|9397||
1780|P|9398|9399||
1781|P|9400|9401||
1782|P|9402|9403||
1783|P|9404|9405||
1784|P|9406|9407||
1785|PC|9408|9409||
1786|P|9410|9411||
1787|C|9412|9413||
1788|P|9414|9415||
1789|D|9416|9417||
1790|D|9418|9419||
1791|P|9420|9421||
1792|D|9422|9423||
1793|PD|9424|9425||
1794|PD|9426|9427||
1795|P|9428|9429||
1796|P|9430|9431||
1797|D|9432|9433||
1798|T|9434|9435||
1799|P|9436|9437||
1800|P|9438|9439||
1801|P|9440|9441||
1802|P|9442|9443||
1803|D|9444|9445||
1804|D|9446|9447||
1805|P|9448|9449||
1806|P|9450|9451||
1807|C|9452|9453||
1808|C|9454|9455||
1809|C|9456|9457||
1810|C|9458|9459||
1811|C|9460|9461||
1812|T|9462|9463||
1813|P|9464|9465||
1814|P|9466|9467||
1815|P|9468|9469||
1816|D|9470|9471||
1817|T|9472|9473||
1818|T|9474|9475||
1819|T|9476|9477||
1820|P|9478|9479||
1821|C|9480|9481||
1822|D|9482|9483||
1823|D|9484|9485||
1824|P|9486|9487||
1825|T|9488|9489||
1826|D|9490|9491||
1827|P|9492|9493||
1828|P|9494|9495||
1829|D|9496|9497||
1830|P|9498|9499||
1831|D|9500|9501||
1832|P|9502|9503||
1833|P|9504|9505||
1834|P|9506|9507||
1835|P|9508|9509||
1836|P|9510|9511||
1837|P|9512|9513||
1838|P|9514|9515||
1839|P|9516|9517||
1840|P|9518|9519||
1841|P|9520|9521||
1842|P|9522|9523||
1843|P|9524|9525||
1844|T|9526|9527||
1845|P|9528|9529||
1846|D|9530|9531||
1847|D|9532|9533||
1848|D|9534|9535||
1849|P|9536|9537||
1850|P|9538|9539||
1851|P|9540|9541||
1852|T|9542|9543||
1853|T|9544|9545||
1854|C|9546|9547||
1855|C|9548|9549||
1856|C|9550|9551||
1857|C|9552|9553||
1858|D|9554|9555||
1859|C|9556|9557||
1860|C|9558|9559||
1861|C|9560|9561||
1862|C|9562|9563||
1863|C|9564|9565||
1864|C|9566|9567||
1865|C|9568|9569||
1866|D|9570|9571||
1867|C|9572|9573||
1868|C|9574|9575||
1869|C|9576|9577||
1870|C|9578|9579||
1871|D|9580|9581||
1872|P|9582|9583||
1873|C|9584|9585||
1874|P|9586|9587||
1875|D|9588|9589||
1876|D|9590|9591||
1877|C|9592|9593||
1878|P|9594|9595||
1879|T|9596|9597||
1880|P|9598|9599||
1881|D|9600|9601||
1882|D|9602|9603||
1883|D|9604|9605||
1884|D|9606|9607||
1885|P|9608|9609||
1886|C|9610|9611||
1887|P|9612|9613||
1888|D|9614|9615||
1889|D|9616|9617||
1890|D|9618|9619||
1891|D|9620|9621||
1892|C|9622|9623||
1893|D|9624|9625||
1894|D|9626|9627||
1895|D|9628|9629||
1896|D|9630|9631||
1897|P|9632|9633||
1898|P|9634|9635||
1899|P|9636|9637||
1900|P|9638|9639||
1901|D|9640|9641||
1902|D|9642|9643||
1903|D|9644|9645||
1904|P|9646|9647||
1905|D|9648|9649||
1906|T|9650|9651||
1907|C|9652|9653||
1908|T|9654|9655||
1909|T|9656|9657||
1910|T|9658|9659||
1911|T|9660|9661||
1912|D|9662|9663||
1913|P|9664|9665||
1914|P|9666|9667||
1915|C|9668|9669||
1916|T|9670|9671||
1917|T|9672|9673||
1918|P|9674|9675||
1919|P|9676|9677||
1920|P|9678|9679||
1921|P|9680|9681||
1922|D|9682|9683||
1923|C|9684|9685||
1924|D|9686|9687||
1925|D|9688|9689||
1926|D|9690|9691||
1927|D|9692|9693||
1928|P|9694|9695||
1929|P|9696|9697||
1930|P|9698|9699||
1931|P|9700|9701||
1932|P|9702|9703||
1933|P|9704|9705||
1934|P|9706|9707||
1935|P|9708|9709||
1936|P|9710|9711||
1937|P|9712|9713||
1938|P|9714|9715||
1939|P|9716|9717||
1940|P|9718|9719||
1941|P|9720|9721||
1942|P|9722|9723||
1943|P|9724|9725||
1944|P|9726|9727||
1945|P|9728|9729||
1946|T|9730|9731||
1947|T|9732|9733||
1948|P|9734|9735||
1949|P|9736|9737||
1950|P|9738|9739||
1951|P|9740|9741||
1952|D|9742|9743||
1953|D|9744|9745||
1954|D|9746|9747||
1955|D|9748|9749||
1956|D|9750|9751||
1957|D|9752|9753||
1958|D|9754|9755||
1959|D|9756|9757||
1960|D|9758|9759||
1961|P|9760|9761||
1962|C|9762|9763||
1963|P|9764|9765||
1964|P|9766|9767||
1965|C|9768|9769||
1966|D|9770|9771||
1967|C|9772|9773||
1968|D|9774|9775||
1969|C|9776|9777||
1970|C|9778|9779||
1971|D|9780|9781||
1972|D|9782|9783||
1973|C|9784|9785||
1974|C|9786|9787||
1975|C|9788|9789||
1976|P|9790|9791||
1977|D|9792|9793||
1978|P|9794|9795||
1979|D|9796|9797||
1980|D|9798|9799||
1981|C|9800|9801||
1982|C|9802|9803||
1983|C|9804|9805||
1984|C|9806|9807||
1985|D|9808|9809||
1986|P|9810|9811||
1987|P|9812|9813||
1988|P|9814|9815||
1989|P|9816|9817||
1990|P|9818|9819||
1991|P|9820|9821||
1992|D|9822|9823||
1993|P|9824|9825||
1994|P|9826|9827||
1995|P|9828|9829||
1996|P|9830|9831||
1997|P|9832|9833||
1998|D|9834|9835||
1999|D|9836|9837||
2000|P|9838|9839||
2001|P|9840|9841||
2002|P|9842|9843||
2003|P|9844|9845||
2004|P|9846|9847||
2005|P|9848|9849||
2006|P|9850|9851||
2007|T|9852|9853||
2008|P|9854|9855||
2009|P|9856|9857||
2010|P|9858|9859||
2011|P|9860|9861||
2012|C|9862|9863||
2013|D|9864|9865||
2014|P|9866|9867||
2015|P|9868|9869||
2016|P|9870|9871||
2017|P|9872|9873||
2018|P|9874|9875||
2019|T|9876|9877||
2020|P|9878|9879||
2021|D|9880|9881||
2022|P|9882|9883||
2023|P|9884|9885||
2024|P|9886|9887||
2025|D|9888|9889||
2026|P|9890|9891||
2027|D|9892|9893||
2028|P|9894|9895||
2029|T|9896|9897||
2030|D|9898|9899||
2031|D|9900|9901||
2032|P|9902|9903||
2033|P|9904|9905||
2034|P|9906|9907||
2035|P|9908|9909||
2036|C|9910|9911||
2037|P|9912|9913||
2038|P|9914|9915||
2039|P|9916|9917||
2040|P|9918|9919||
2041|P|9920|9921||
2042|C|9922|9923||
2043|C|9924|9925||
2044|P|9926|9927||
2045|T|9928|9929||
2046|P|9930|9931||
2047|T|9932|9933||
2048|P|9934|9935||
2049|T|9936|9937||
2050|P|9938|9939||
2051|D|9940|9941||
2052|P|9942|9943||
2053|D|9944|9945||
2054|D|9946|9947||
2055|P|9948|9949||
2056|D|9950|9951||
2057|PD|9952|9953||
2058|P|9954|9955||
2059|D|9956|9957||
2060|D|9958|9959||
2061|P|9960|9961||
2062|P|9962|9963||
2063|P|9964|9965||
2064|T|9966|9967||
2065|DC|9968|9969||
2066|T|9970|9971||
2067|T|9972|9973||
2068|T|9974|9975||
2069|T|9976|9977||
2070|D|9978|9979||
2071|P|9980|9981||
2072|P|9982|9983||
2073|P|9984|9985||
2074|P|9986|9987||
2075|D|9988|9989||
2076|P|9990|9991||
2077|C|9992|9993||
2078|P|9994|9995||
2079|DC|9996|9997||
2080|DC|9998|9999||
2081|P|10000|10001||
2082|P|10002|10003||
2083|P|10004|10005||
2084|T|10006|10007||
2085|T|10008|10009||
2086|T|10010|10011||
2087|C|10012|10013||
2088|C|10014|10015||
2089|C|10016|10017||
2090|D|10018|10019||
2091|C|10020|10021||
2092|C|10022|10023||
2093|C|10024|10025||
2094|D|10026|10027||
2095|C|10028|10029||
2096|P|10030|10031||
2097|D|10032|10033||
2098|C|10034|10035||
2099|P|10036|10037||
2100|P|10038|10039||
2101|P|10040|10041||
2102|P|10042|10043||
2103|P|10044|10045||
2104|P|10046|10047||
2105|P|10048|10049||
2106|D|10050|10051||
2107|D|10052|10053||
2108|D|10054|10055||
2109|P|10056|10057||
2110|P|10058|10059||
2111|D|10060|10061||
2112|P|10062|10063||
2113|C|10064|10065||
2114|P|10066|10067||
2115|C|10068|10069||
2116|D|10070|10071||
2117|D|10072|10073||
2118|C|10074|10075||
2119|C|10076|10077||
2120|C|10078|10079||
2121|C|10080|10081||
2122|D|10082|10083||
2123|C|10084|10085||
2124|C|10086|10087||
2125|P|10088|10089||
2126|P|10090|10091||
2127|P|10092|10093||
2128|D|10094|10095||
2129|D|10096|10097||
2130|P|10098|10099||
2131|P|10100|10101||
2132|P|10102|10103||
2133|P|10104|10105||
2134|P|10106|10107||
2135|P|10108|10109||
2136|P|10110|10111||
2137|P|10112|10113||
2138|P|10114|10115||
2139|D|10116|10117||
2140|D|10118|10119||
2141|P|10120|10121||
2142|P|10122|10123||
2143|P|10124|10125||
2144|P|10126|10127||
2145|P|10128|10129||
2146|P|10130|10131||
2147|D|10132|10133||
2148|D|10134|10135||
2149|P|10136|10137||
2150|C|10138|10139||
2151|C|10140|10141||
2152|P|10142|10143||
2153|C|10144|10145||
2154|P|10146|10147||
2155|P|10148|10149||
2156|C|10150|10151||
2157|C|10152|10153||
2158|D|10154|10155||
2159|C|10156|10157||
2160|P|10158|10159||
2161|C|10160|10161||
2162|C|10162|10163||
2163|C|10164|10165||
2164|P|10166|10167||
2165|P|10168|10169||
2166|P|10170|10171||
2167|P|10172|10173||
2168|P|10174|10175||
2169|P|10176|10177||
2170|P|10178|10179||
2171|T|10180|10181||
2172|P|10182|10183||
2173|P|10184|10185||
2174|P|10186|10187||
2175|P|10188|10189||
2176|P|10190|10191||
2177|P|10192|10193||
2178|P|10194|10195||
2179|D|10196|10197||
2180|P|10198|10199||
2181|D|10200|10201||
2182|D|10202|10203||
2183|D|10204|10205||
2184|D|10206|10207||
2185|P|10208|10209||
2186|T|10210|10211||
2187|D|10212|10213||
2188|P|10214|10215||
2189|P|10216|10217||
2190|P|10218|10219||
2191|P|10220|10221||
2192|P|10222|10223||
2193|D|10224|10225||
2194|P|10226|10227||
2195|P|10228|10229||
2196|P|10230|10231||
2197|C|10232|10233||
2198|D|10234|10235||
2199|P|10236|10237||
2200|P|10238|10239||
2201|P|10240|10241||
2202|P|10242|10243||
2203|C|10244|10245||
2204|T|10246|10247||
2205|D|10248|10249||
2206|D|10250|10251||
2207|D|10252|10253||
2208|C|10254|10255||
2209|D|10256|10257||
2210|D|10258|10259||
2211|P|10260|10261||
2212|P|10262|10263||
2213|P|10264|10265||
2214|D|10266|10267||
2215|C|10268|10269||
2216|D|10270|10271||
2217|D|10272|10273||
2218|P|10274|10275||
2219|C|10276|10277||
2220|D|10278|10279||
2221|D|10280|10281||
2222|C|10282|10283||
2223|T|10284|10285||
2224|P|10286|10287||
2225|T|10288|10289||
2226|P|10290|10291||
2227|D|10292|10293||
2228|P|10294|10295||
2229|D|10296|10297||
2230|D|10298|10299||
2231|D|10300|10301||
2232|D|10302|10303||
2233|D|10304|10305||
2234|P|10306|10307||
2235|P|10308|10309||
2236|D|10310|10311||
2237|P|10312|10313||
2238|P|10314|10315||
2239|P|10316|10317||
2240|P|10318|10319||
2241|D|10320|10321||
2242|D|10322|10323||
2243|D|10324|10325||
2244|D|10326|10327||
2245|D|10328|10329||
2246|D|10330|10331||
2247|C|10332|10333||
2248|D|10334|10335||
2249|C|10336|10337||
2250|P|10338|10339||
2251|T|10340|10341||
2252|P|10342|10343||
2253|D|10344|10345||
2254|P|10346|10347||
2255|D|10348|10349||
2256|D|10350|10351||
2257|C|10352|10353||
2258|C|10354|10355||
2259|D|10356|10357||
2260|D|10358|10359||
2261|C|10360|10361||
2262|P|10362|10363||
2263|T|10364|10365||
2264|T|10366|10367||
2265|T|10368|10369||
2266|D|10370|10371||
2267|P|10372|10373||
2268|P|10374|10375||
2269|P|10376|10377||
2270|P|10378|10379||
2271|P|10380|10381||
2272|D|10382|10383||
2273|C|10384|10385||
2274|D|10386|10387||
2275|P|10388|10389||
2276|P|10390|10391||
2277|P|10392|10393||
2278|P|10394|10395||
2279|P|10396|10397||
2280|P|10398|10399||
2281|P|10400|10401||
2282|P|10402|10403||
2283|T|10404|10405||
2284|P|10406|10407||
2285|C|10408|10409||
2286|D|10410|10411||
2287|P|10412|10413||
2288|P|10414|10415||
2289|D|10416|10417||
2290|T|10418|10419||
2291|P|10420|10421||
2292|C|10422|10423||
2293|P|10424|10425||
2294|P|10426|10427||
2295|P|10428|10429||
2296|P|10430|10431||
2297|P|10432|10433||
2298|T|10434|10435||
2299|P|10436|10437||
2300|P|10438|10439||
2301|P|10440|10441||
2302|T|10442|10443||
2303|T|10444|10445||
2304|T|10446|10447||
2305|T|10448|10449||
2306|T|10450|10451||
2307|P|10452|10453||
2308|P|10454|10455||
2309|P|10456|10457||
2310|P|10458|10459||
2311|D|10460|10461||
2312|P|10462|10463||
2313|P|10464|10465||
2314|P|10466|10467||
2315|D|10468|10469||
2316|D|10470|10471||
2317|D|10472|10473||
2318|D|10474|10475||
2319|D|10476|10477||
2320|P|10478|10479||
2321|P|10480|10481||
2322|P|10482|10483||
2323|P|10484|10485||
2324|P|10486|10487||
2325|P|10488|10489||
2326|P|10490|10491||
2327|P|10492|10493||
2328|P|10494|10495||
2329|P|10496|10497||
2330|P|10498|10499||
2331|P|10500|10501||
2332|P|10502|10503||
2333|P|10504|10505||
2334|P|10506|10507||
2335|P|10508|10509||
2336|P|10510|10511||
2337|P|10512|10513||
2338|P|10514|10515||
2339|P|10516|10517||
2340|P|10518|10519||
2341|P|10520|10521||
2342|P|10522|10523||
2343|P|10524|10525||
2344|P|10526|10527||
2345|P|10528|10529||
2346|P|10530|10531||
2347|D|10532|10533||
2348|P|10534|10535||
2349|P|10536|10537||
2350|D|10538|10539||
2351|P|10540|10541||
2352|C|10542|10543||
2353|T|10544|10545||
2354|P|10546|10547||
2355|T|10548|10549||
2356|D|10550|10551||
2357|C|10552|10553||
2358|C|10554|10555||
2359|C|10556|10557||
2360|T|10558|10559||
2361|C|10560|10561||
2362|T|10562|10563||
2363|T|10564|10565||
2364|P|10566|10567||
2365|P|10568|10569||
2366|D|10570|10571||
2367|D|10572|10573||
2368|P|10574|10575||
2369|D|10576|10577||
2370|C|10578|10579||
2371|D|10580|10581||
2372|C|10582|10583||
2373|D|10584|10585||
2374|P|10586|10587||
2375|D|10588|10589||
2376|C|10590|10591||
2377|C|10592|10593||
2378|C|10594|10595||
2379|C|10596|10597||
2380|C|10598|10599||
2381|T|10600|10601||
2382|C|10602|10603||
2383|P|10604|10605||
2384|C|10606|10607||
2385|T|10608|10609||
2386|C|10610|10611||
2387|C|10612|10613||
2388|C|10614|10615||
2389|C|10616|10617||
2390|D|10618|10619||
2391|D|10620|10621||
2392|D|10622|10623||
2393|D|10624|10625||
2394|D|10626|10627||
2395|D|10628|10629||
2396|D|10630|10631||
2397|T|10632|10633||
2398|T|10634|10635||
2399|T|10636|10637||
2400|D|10638|10639||
2401|C|10640|10641||
2402|T|10642|10643||
2403|D|10644|10645||
2404|T|10646|10647||
2405|D|10648|10649||
2406|D|10650|10651||
2407|P|10652|10653||
2408|P|10654|10655||
2409|P|10656|10657||
2410|P|10658|10659||
2411|D|10660|10661||
2412|C|10662|10663||
